over,wide_runs,noball_runs,runs,extras,wickets,Econ
3,2,0,35,2,1,11.67
3,0,0,21,0,0,7
3,0,0,24,0,1,8
2,0,0,25,0,1,12.5
3,0,0,35,0,0,11.67
3,1,0,37,1,0,12.33
4,4,0,41,4,2,10.25
4,0,0,43,0,0,10.75
4,1,0,23,1,2,5.75
3,5,0,27,5,0,9
4,2,0,25,2,2,6.25
4,1,0,23,1,0,5.75
4,0,0,22,0,2,5.5
1,0,0,7,0,0,7
4,0,0,26,0,2,6.5
4,0,0,21,0,1,5.25
2,1,0,19,1,0,9.5
4,0,0,29,0,2,7.25
4,1,0,29,1,1,7.25
2,0,0,8,0,0,4
4,0,0,14,0,1,3.5
3,5,1,23,6,1,7.67
4,0,0,21,0,2,5.25
4,1,0,30,1,2,7.5
4,0,0,17,0,2,4.25
1,1,0,6,1,0,6
4,0,0,14,0,0,3.5
2,0,0,14,0,0,7
4,0,0,37,0,0,9.25
4,0,0,29,0,1,7.25
4,1,0,21,1,2,5.25
4,0,0,25,0,1,6.25
2,2,0,26,2,0,13
3,0,0,25,0,0,8.33
4,9,0,33,9,1,8.25
4,1,1,27,2,2,6.75
3,0,0,29,0,1,9.67
2,0,0,15,0,1,7.5
4,3,0,41,3,2,10.25
3,0,0,27,0,1,9
4,0,0,35,0,0,8.75
4,0,0,18,0,1,4.5
3,2,0,25,2,0,8.33
4,0,0,22,0,1,5.5
4,0,0,46,0,0,11.5
4,1,0,51,1,1,12.75
4,0,1,29,1,1,7.25
4,1,0,40,1,1,10
4,1,0,50,1,1,12.5
4,1,0,45,1,1,11.25
3,1,0,25,1,1,8.33
4,0,0,26,0,0,6.5
3,1,0,38,1,0,12.67
1,0,0,4,0,0,4
4,0,0,32,0,3,8
4,1,0,29,1,1,7.25
4,1,0,26,1,0,6.5
1,0,0,13,0,0,13
4,1,0,45,1,1,11.25
3,0,0,29,0,1,9.67
2,0,0,9,0,1,4.5
2,1,0,14,1,1,7
4,0,0,23,0,2,5.75
3,0,0,17,0,1,5.67
2,1,0,3,1,2,1.5
3,0,0,18,0,2,6
4,1,0,56,1,2,14
4,0,0,19,0,3,4.75
2,0,1,22,1,1,11
4,1,0,26,1,0,6.5
2,0,0,28,0,0,14
4,1,0,37,1,0,9.25
4,0,0,20,0,2,5
1,0,0,10,0,0,10
4,1,0,13,1,4,3.25
4,0,2,26,2,2,6.5
3,1,0,23,1,1,7.67
4,1,0,26,1,1,6.5
3,4,0,18,4,0,6
3,1,0,38,1,1,12.67
4,5,0,27,5,1,6.75
4,0,0,13,0,2,3.25
1,0,0,5,0,0,5
1,0,0,10,0,1,10
4,1,0,27,1,0,6.75
4,1,0,32,1,1,8
4,0,0,22,0,1,5.5
2,0,0,13,0,1,6.5
4,1,0,27,1,1,6.75
4,0,0,33,0,4,8.25
2,0,0,6,0,0,3
4,1,0,26,1,0,6.5
2,1,0,21,1,1,10.5
2,0,0,25,0,0,12.5
4,1,0,33,1,2,8.25
4,1,0,16,1,3,4
4,0,0,26,0,1,6.5
4,0,0,26,0,1,6.5
4,0,0,34,0,0,8.5
4,1,0,26,1,2,6.5
4,0,0,17,0,1,4.25
4,1,1,40,2,1,10
4,0,0,43,0,0,10.75
2,0,0,19,0,0,9.5
2,0,0,21,0,0,10.5
4,1,0,36,1,0,9
4,1,0,24,1,1,6
4,0,0,38,0,0,9.5
4,0,1,38,1,0,9.5
4,1,0,40,1,0,10
3,0,0,34,0,1,11.33
4,0,0,33,0,2,8.25
4,1,0,23,1,1,5.75
1,0,0,9,0,0,9
4,0,0,39,0,2,9.75
4,0,0,21,0,0,5.25
4,0,0,14,0,4,3.5
4,0,0,20,0,0,5
1,0,0,14,0,0,14
3,0,0,32,0,0,10.67
2,0,0,23,0,0,11.5
4,1,0,27,1,2,6.75
1,0,0,10,0,0,10
4,0,0,25,0,1,6.25
4,1,1,22,2,0,5.5
4,0,0,31,0,0,7.75
4,0,0,18,0,2,4.5
4,0,0,20,0,4,5
1,0,0,7,0,1,7
2,1,0,5,1,1,2.5
1,0,0,1,0,1,1
3,0,0,16,0,0,5.33
2,0,0,8,0,0,4
4,1,0,29,1,2,7.25
4,1,0,16,1,0,4
3,0,0,17,0,1,5.67
4,1,0,32,1,1,8
4,0,1,26,1,1,6.5
4,0,0,19,0,3,4.75
4,0,0,24,0,3,6
4,0,0,28,0,0,7
4,0,0,16,0,2,4
3,1,0,21,1,1,7
4,1,0,22,1,2,5.5
4,2,0,24,2,1,6
4,1,0,21,1,3,5.25
4,0,0,29,0,2,7.25
3,0,0,13,0,0,4.33
1,0,0,5,0,0,5
4,0,0,36,0,0,9
4,2,0,19,2,1,4.75
4,2,1,17,3,1,4.25
2,0,0,16,0,1,8
4,0,0,23,0,0,5.75
4,0,0,26,0,0,6.5
2,0,0,20,0,1,10
4,2,0,22,2,2,5.5
3,0,0,17,0,0,5.67
4,1,0,32,1,2,8
2,0,0,11,0,1,5.5
3,0,0,22,0,0,7.33
4,0,0,27,0,2,6.75
4,2,0,17,2,0,4.25
3,0,0,23,0,0,7.67
4,0,0,27,0,0,6.75
4,0,0,23,0,2,5.75
4,0,0,20,0,0,5
4,0,0,37,0,2,9.25
4,0,0,35,0,1,8.75
2,0,0,11,0,0,5.5
3,0,0,39,0,0,13
4,0,0,17,0,1,4.25
4,0,1,19,1,2,4.75
4,0,0,14,0,2,3.5
3,0,0,15,0,3,5
3,0,0,19,0,1,6.33
2,2,0,24,2,0,12
4,4,0,15,4,0,3.75
4,1,1,29,2,2,7.25
4,0,0,23,0,2,5.75
2,0,0,13,0,0,6.5
1,0,0,4,0,0,4
4,5,0,40,5,1,10
3,0,0,27,0,0,9
4,0,0,30,0,2,7.5
4,0,0,28,0,0,7
4,0,0,23,0,1,5.75
2,0,0,17,0,0,8.5
2,3,0,11,3,3,5.5
4,1,0,28,1,1,7
4,1,0,31,1,2,7.75
4,1,0,29,1,1,7.25
3,0,2,26,2,0,8.67
1,0,0,7,0,0,7
1,0,0,10,0,0,10
1,0,0,11,0,0,11
1,2,0,18,2,2,18
4,0,0,16,0,0,4
4,0,1,36,1,0,9
3,10,0,43,10,0,14.33
4,0,0,28,0,1,7
4,0,0,26,0,2,6.5
4,1,0,54,1,0,13.5
4,3,0,17,3,2,4.25
2,0,0,20,0,1,10
4,1,0,20,1,2,5
2,1,0,10,1,2,5
4,0,0,33,0,0,8.25
2,0,0,25,0,1,12.5
1,0,0,10,0,0,10
3,0,0,31,0,0,10.33
3,0,0,26,0,0,8.67
4,0,1,26,1,0,6.5
4,0,0,25,0,2,6.25
3,0,1,26,1,0,8.67
2,0,0,20,0,0,10
3,0,0,22,0,3,7.33
4,0,0,21,0,1,5.25
4,0,0,12,0,4,3
1,0,0,10,0,0,10
2,1,0,17,1,1,8.5
4,0,0,34,0,2,8.5
4,3,1,25,4,0,6.25
3,1,0,32,1,0,10.67
4,0,0,25,0,1,6.25
4,0,0,28,0,0,7
4,0,0,40,0,0,10
4,0,0,38,0,1,9.5
4,2,0,37,2,0,9.25
4,0,0,23,0,2,5.75
4,1,0,29,1,2,7.25
3,0,0,18,0,0,6
4,0,0,26,0,2,6.5
4,1,0,39,1,1,9.75
4,0,0,25,0,2,6.25
3,0,0,21,0,0,7
1,0,0,11,0,0,11
1,0,0,9,0,0,9
4,1,0,36,1,0,9
4,0,0,22,0,1,5.5
3,0,0,32,0,0,10.67
4,0,0,30,0,1,7.5
4,2,0,35,2,1,8.75
4,0,0,39,0,1,9.75
4,1,0,29,1,1,7.25
4,0,0,21,0,2,5.25
4,3,1,33,4,2,8.25
4,2,0,30,2,0,7.5
4,1,0,16,1,2,4
2,0,0,25,0,0,12.5
4,1,0,39,1,0,9.75
3,1,0,35,1,0,11.67
3,1,0,25,1,0,8.33
4,0,0,17,0,3,4.25
3,0,1,27,1,0,9
4,0,0,42,0,2,10.5
2,0,0,14,0,0,7
4,0,0,28,0,2,7
4,3,0,25,3,1,6.25
3,0,0,31,0,0,10.33
4,0,1,27,1,0,6.75
4,1,0,26,1,3,6.5
3,0,0,30,0,0,10
2,0,0,18,0,0,9
4,0,1,21,1,3,5.25
3,2,0,33,2,0,11
4,1,0,34,1,1,8.5
1,0,0,9,0,0,9
3,0,0,26,0,0,8.67
4,0,0,51,0,1,12.75
4,4,0,29,4,1,7.25
4,0,0,23,0,1,5.75
4,0,0,47,0,0,11.75
4,1,0,31,1,1,7.75
4,1,0,42,1,0,10.5
4,0,0,27,0,0,6.75
4,0,0,25,0,1,6.25
3,6,0,38,6,1,12.67
4,0,0,28,0,1,7
4,1,0,29,1,0,7.25
4,4,1,41,5,1,10.25
4,0,0,30,0,1,7.5
1,1,0,9,1,0,9
4,0,0,33,0,2,8.25
4,0,0,22,0,2,5.5
4,1,0,37,1,0,9.25
3,3,0,35,3,1,11.67
1,0,0,6,0,0,6
4,0,0,29,0,2,7.25
4,0,0,38,0,1,9.5
3,0,0,31,0,0,10.33
1,0,0,8,0,0,8
4,0,0,38,0,1,9.5
4,0,0,13,0,1,3.25
4,2,0,26,2,1,6.5
2,0,0,24,0,0,12
2,1,0,19,1,0,9.5
4,0,0,23,0,0,5.75
3,0,0,29,0,0,9.67
4,0,0,34,0,0,8.5
4,0,0,21,0,2,5.25
4,2,0,36,2,1,9
3,1,0,36,1,1,12
4,0,0,41,0,0,10.25
4,0,0,38,0,2,9.5
2,2,0,38,2,0,19
3,0,0,37,0,0,12.33
4,0,0,28,0,0,7
2,1,0,21,1,1,10.5
4,0,0,40,0,0,10
4,0,0,37,0,2,9.25
2,1,0,23,1,1,11.5
4,1,0,37,1,1,9.25
2,0,0,19,0,0,9.5
4,1,0,20,1,0,5
4,0,0,28,0,0,7
4,1,0,21,1,1,5.25
4,0,0,23,0,3,5.75
2,0,0,13,0,3,6.5
4,1,0,13,1,0,3.25
4,2,0,14,2,4,3.5
4,2,0,31,2,2,7.75
2,0,0,8,0,1,4
4,0,0,20,0,1,5
2,0,0,11,0,1,5.5
3,5,0,56,5,2,18.67
4,0,0,20,0,1,5
4,4,2,43,6,2,10.75
4,1,0,35,1,1,8.75
4,0,0,23,0,2,5.75
1,1,0,19,1,0,19
4,0,0,22,0,1,5.5
1,3,0,24,3,0,24
3,1,1,43,2,2,14.33
4,0,0,25,0,1,6.25
4,0,0,25,0,3,6.25
4,0,0,26,0,2,6.5
3,0,0,23,0,2,7.67
4,0,0,23,0,1,5.75
4,0,0,20,0,2,5
3,0,0,18,0,0,6
3,1,0,29,1,0,9.67
3,0,0,26,0,2,8.67
1,2,0,7,2,0,7
1,0,0,7,0,0,7
1,0,1,6,1,0,6
1,0,0,13,0,1,13
1,2,0,5,2,1,5
4,2,0,34,2,1,8.5
4,0,0,26,0,1,6.5
4,2,0,30,2,3,7.5
4,0,0,33,0,0,8.25
4,1,0,34,1,1,8.5
1,0,0,11,0,0,11
4,0,0,22,0,0,5.5
4,1,0,33,1,0,8.25
3,3,0,42,3,1,14
4,0,0,31,0,2,7.75
4,1,0,15,1,2,3.75
3,1,0,38,1,0,12.67
4,0,0,20,0,2,5
4,0,0,19,0,3,4.75
1,0,0,6,0,0,6
4,0,0,30,0,1,7.5
4,1,0,34,1,1,8.5
4,0,0,20,0,0,5
1,1,0,11,1,0,11
3,0,0,33,0,0,11
2,1,0,20,1,1,10
4,0,0,32,0,0,8
4,1,0,32,1,0,8
4,1,0,42,1,1,10.5
4,0,0,43,0,2,10.75
4,1,0,38,1,1,9.5
1,0,0,13,0,0,13
3,0,0,17,0,1,5.67
4,3,0,35,3,0,8.75
3,1,1,37,2,0,12.33
2,0,0,20,0,0,10
3,2,0,33,2,0,11
3,2,0,41,2,0,13.67
4,0,0,24,0,1,6
4,0,0,35,0,4,8.75
2,3,0,17,3,0,8.5
4,1,0,27,1,0,6.75
4,0,0,24,0,0,6
2,1,0,21,1,0,10.5
4,0,0,32,0,0,8
4,0,0,35,0,2,8.75
3,0,0,33,0,0,11
4,0,0,21,0,2,5.25
4,0,0,29,0,0,7.25
2,0,0,29,0,0,14.5
3,0,0,25,0,0,8.33
3,3,0,23,3,1,7.67
3,0,0,18,0,0,6
4,0,0,31,0,3,7.75
4,3,0,39,3,1,9.75
4,0,0,18,0,2,4.5
4,5,0,19,5,1,4.75
1,0,0,19,0,0,19
4,0,0,20,0,2,5
4,3,0,37,3,1,9.25
4,0,0,25,0,1,6.25
4,1,0,34,1,0,8.5
4,1,0,30,1,1,7.5
4,0,0,48,0,0,12
4,0,0,25,0,0,6.25
4,1,0,31,1,1,7.75
4,1,2,41,3,1,10.25
4,1,0,37,1,1,9.25
4,1,2,40,3,1,10
4,0,0,25,0,2,6.25
4,1,0,26,1,2,6.5
4,0,0,45,0,1,11.25
4,0,0,28,0,0,7
4,0,0,40,0,0,10
4,3,0,26,3,0,6.5
4,7,0,42,7,2,10.5
4,1,3,65,4,1,16.25
4,0,0,31,0,1,7.75
4,0,1,32,1,1,8
4,0,0,38,0,1,9.5
4,0,0,51,0,0,12.75
1,0,0,5,0,0,5
4,0,0,46,0,1,11.5
2,0,0,36,0,0,18
4,5,1,35,6,2,8.75
4,0,0,32,0,1,8
4,0,0,18,0,1,4.5
4,0,0,21,0,1,5.25
3,0,0,24,0,0,8
1,0,0,10,0,0,10
4,1,0,22,1,2,5.5
3,0,0,23,0,0,7.67
1,0,0,7,0,0,7
3,0,0,34,0,1,11.33
4,0,0,25,0,0,6.25
4,3,0,30,3,1,7.5
4,0,0,25,0,2,6.25
3,2,0,25,2,1,8.33
2,0,0,28,0,0,14
4,0,1,44,1,0,11
3,0,0,34,0,0,11.33
4,2,0,35,2,2,8.75
4,0,0,31,0,1,7.75
4,2,0,24,2,1,6
1,0,0,6,0,1,6
3,1,0,19,1,1,6.33
3,2,0,24,2,1,8
3,1,0,18,1,2,6
2,0,0,14,0,1,7
4,0,0,18,0,1,4.5
4,2,0,29,2,1,7.25
4,0,0,23,0,0,5.75
1,0,0,9,0,0,9
3,1,0,29,1,2,9.67
4,0,0,27,0,0,6.75
3,2,0,38,2,2,12.67
2,0,0,13,0,0,6.5
4,0,0,16,0,2,4
4,1,0,31,1,1,7.75
3,1,0,15,1,0,5
4,0,0,20,0,0,5
4,5,0,39,5,0,9.75
4,0,0,24,0,1,6
1,0,0,8,0,0,8
4,0,0,21,0,1,5.25
3,1,0,22,1,2,7.33
4,2,0,26,2,3,6.5
4,0,0,38,0,0,9.5
4,0,0,37,0,0,9.25
1,0,0,7,0,0,7
4,0,0,24,0,1,6
3,0,0,20,0,0,6.67
4,0,0,19,0,1,4.75
4,0,0,23,0,2,5.75
4,1,0,27,1,0,6.75
4,1,0,47,1,0,11.75
3,0,1,27,1,0,9
4,0,0,39,0,0,9.75
1,0,0,12,0,0,12
4,1,0,13,1,2,3.25
3,2,0,23,2,0,7.67
4,3,0,50,3,2,12.5
1,0,0,11,0,0,11
4,0,0,30,0,2,7.5
4,1,0,25,1,2,6.25
4,1,0,18,1,1,4.5
4,0,0,36,0,3,9
4,0,0,42,0,0,10.5
4,3,0,35,3,3,8.75
4,0,0,32,0,0,8
4,2,0,22,2,3,5.5
4,1,0,31,1,0,7.75
4,2,0,27,2,2,6.75
4,3,0,39,3,1,9.75
4,3,0,42,3,0,10.5
4,0,0,27,0,2,6.75
1,1,0,19,1,0,19
4,0,0,23,0,0,5.75
3,0,0,28,0,1,9.33
3,0,0,27,0,1,9
4,3,0,26,3,1,6.5
1,0,0,7,0,0,7
3,0,0,22,0,0,7.33
4,0,0,26,0,0,6.5
4,1,0,31,1,0,7.75
4,1,0,36,1,2,9
4,0,0,32,0,0,8
2,1,0,10,1,0,5
4,0,0,29,0,1,7.25
4,0,0,42,0,1,10.5
4,0,0,24,0,1,6
4,1,0,30,1,0,7.5
4,1,1,29,2,0,7.25
3,1,0,38,1,0,12.67
4,0,0,31,0,1,7.75
3,0,0,28,0,0,9.33
4,0,0,24,0,0,6
3,0,0,23,0,1,7.67
1,0,0,9,0,0,9
4,0,0,31,0,2,7.75
4,0,0,40,0,1,10
4,1,0,20,1,1,5
4,2,0,28,2,0,7
4,0,0,32,0,2,8
4,1,0,27,1,1,6.75
4,7,0,33,7,1,8.25
4,1,0,30,1,1,7.5
3,1,0,37,1,0,12.33
4,0,0,32,0,0,8
4,2,1,38,3,1,9.5
4,0,0,33,0,1,8.25
2,1,0,19,1,0,9.5
4,1,0,32,1,1,8
4,0,0,50,0,0,12.5
2,0,0,21,0,0,10.5
4,0,0,21,0,0,5.25
4,0,0,44,0,0,11
4,0,0,20,0,4,5
4,1,0,27,1,0,6.75
4,0,1,45,1,1,11.25
4,0,0,36,0,0,9
1,1,0,11,1,0,11
4,0,0,43,0,0,10.75
3,0,0,34,0,0,11.33
4,0,0,19,0,2,4.75
4,0,0,35,0,0,8.75
3,0,1,29,1,1,9.67
3,0,0,33,0,0,11
4,0,0,38,0,0,9.5
4,0,0,29,0,0,7.25
4,3,0,42,3,1,10.5
2,0,0,17,0,1,8.5
4,1,0,37,1,3,9.25
2,0,0,24,0,2,12
4,0,0,31,0,0,7.75
2,1,0,21,1,0,10.5
4,0,0,28,0,1,7
4,1,0,26,1,1,6.5
4,0,0,30,0,1,7.5
4,0,0,36,0,0,9
1,0,0,4,0,0,4
4,1,1,32,2,2,8
4,1,0,33,1,0,8.25
3,0,0,20,0,1,6.67
3,0,1,39,1,1,13
4,0,0,25,0,0,6.25
4,0,0,36,0,0,9
4,1,0,24,1,1,6
2,1,0,16,1,0,8
3,1,0,29,1,1,9.67
4,0,0,24,0,3,6
4,0,0,57,0,0,14.25
4,1,0,16,1,2,4
4,1,0,37,1,1,9.25
4,1,0,25,1,2,6.25
4,1,0,33,1,3,8.25
3,0,0,16,0,1,5.33
4,0,0,33,0,1,8.25
2,2,0,14,2,1,7
3,0,0,29,0,0,9.67
4,1,0,27,1,0,6.75
3,1,0,33,1,0,11
2,0,0,21,0,1,10.5
1,0,0,7,0,0,7
4,0,0,41,0,0,10.25
4,0,0,24,0,0,6
4,0,0,30,0,1,7.5
4,6,0,32,6,1,8
4,1,0,32,1,1,8
1,0,0,7,0,1,7
4,0,0,19,0,0,4.75
4,0,0,25,0,1,6.25
3,1,0,32,1,0,10.67
3,1,0,22,1,0,7.33
4,1,0,43,1,0,10.75
3,0,2,35,2,1,11.67
4,0,0,38,0,4,9.5
1,0,0,22,0,0,22
4,0,0,28,0,2,7
4,0,0,22,0,2,5.5
4,0,0,27,0,2,6.75
3,0,0,15,0,2,5
4,6,0,22,6,1,5.5
4,2,0,32,2,1,8
2,0,0,3,0,1,1.5
1,0,0,14,0,0,14
2,5,0,15,5,0,7.5
3,2,0,26,2,1,8.67
2,1,0,24,1,0,12
2,0,0,14,0,0,7
4,0,0,43,0,1,10.75
4,1,0,30,1,1,7.5
3,1,0,33,1,1,11
4,1,0,31,1,0,7.75
3,0,0,36,0,1,12
3,2,0,42,2,2,14
4,1,0,54,1,0,13.5
4,0,0,38,0,2,9.5
2,1,0,25,1,0,12.5
2,0,0,33,0,0,16.5
4,0,0,11,0,2,2.75
4,1,0,40,1,3,10
4,2,0,31,2,2,7.75
4,0,0,33,0,0,8.25
4,0,0,44,0,0,11
4,1,0,23,1,2,5.75
4,0,0,23,0,1,5.75
4,0,0,30,0,0,7.5
4,0,0,43,0,1,10.75
4,1,0,13,1,3,3.25
4,0,0,34,0,2,8.5
3,0,0,25,0,0,8.33
4,0,0,42,0,3,10.5
4,0,0,26,0,1,6.5
4,0,0,31,0,2,7.75
1,0,0,13,0,0,13
3,1,0,35,1,0,11.67
4,2,0,27,2,2,6.75
4,1,0,40,1,0,10
1,1,1,10,2,0,10
4,0,0,27,0,0,6.75
3,0,0,34,0,1,11.33
4,2,0,51,2,2,12.75
4,0,1,35,1,1,8.75
4,1,0,46,1,1,11.5
4,4,0,44,4,1,11
4,1,0,48,1,0,12
4,1,0,23,1,1,5.75
1,0,0,4,0,0,4
4,1,0,32,1,0,8
4,3,1,44,4,1,11
4,0,1,59,1,2,14.75
3,1,0,32,1,1,10.67
4,0,0,40,0,0,10
4,0,0,44,0,2,11
4,0,1,46,1,1,11.5
4,0,0,26,0,0,6.5
4,3,0,39,3,1,9.75
4,1,0,21,1,0,5.25
4,3,0,54,3,4,13.5
4,0,0,41,0,0,10.25
4,2,0,41,2,2,10.25
4,0,0,43,0,0,10.75
3,0,0,21,0,0,7
4,0,0,18,0,2,4.5
2,0,0,16,0,0,8
4,0,0,28,0,0,7
4,2,0,48,2,1,12
3,0,0,36,0,0,12
2,0,0,21,0,1,10.5
4,0,0,38,0,1,9.5
3,1,0,38,1,1,12.67
2,0,0,23,0,0,11.5
4,0,0,21,0,0,5.25
4,1,0,27,1,0,6.75
4,0,0,21,0,1,5.25
3,0,0,18,0,1,6
4,0,0,27,0,1,6.75
3,1,0,28,1,0,9.33
2,1,0,15,1,1,7.5
4,0,1,30,1,3,7.5
4,1,0,25,1,3,6.25
4,2,0,36,2,2,9
4,0,0,30,0,1,7.5
4,1,0,33,1,1,8.25
4,1,0,25,1,1,6.25
4,2,0,34,2,1,8.5
4,0,0,23,0,3,5.75
4,0,0,43,0,0,10.75
4,9,0,34,9,2,8.5
4,1,0,19,1,1,4.75
4,1,0,21,1,0,5.25
3,1,0,21,1,1,7
4,0,0,26,0,3,6.5
3,0,0,15,0,0,5
2,2,0,15,2,0,7.5
4,3,0,36,3,2,9
4,3,0,31,3,0,7.75
3,0,4,46,4,0,15.33
4,0,0,51,0,0,12.75
1,0,0,11,0,0,11
4,0,0,29,0,0,7.25
4,1,0,34,1,1,8.5
4,2,0,31,2,0,7.75
4,2,0,25,2,2,6.25
3,0,0,26,0,1,8.67
4,0,0,36,0,2,9
4,0,0,22,0,1,5.5
1,0,0,17,0,0,17
4,0,0,28,0,1,7
1,0,0,7,0,0,7
4,1,0,37,1,1,9.25
3,0,0,36,0,0,12
4,2,0,38,2,1,9.5
4,0,0,28,0,1,7
2,0,0,16,0,0,8
2,0,0,28,0,1,14
4,0,0,35,0,1,8.75
1,0,0,10,0,0,10
4,0,0,26,0,0,6.5
2,1,0,17,1,1,8.5
4,0,0,40,0,2,10
4,2,0,35,2,2,8.75
4,3,0,20,3,0,5
1,0,0,18,0,0,18
4,1,0,55,1,0,13.75
3,0,0,18,0,1,6
4,1,0,36,1,0,9
4,2,0,32,2,2,8
4,1,0,42,1,1,10.5
4,1,0,28,1,4,7
3,0,0,30,0,0,10
4,1,0,42,1,0,10.5
1,0,0,11,0,0,11
4,0,0,20,0,2,5
4,1,0,41,1,1,10.25
1,0,0,11,0,0,11
3,1,0,22,1,0,7.33
4,0,0,46,0,0,11.5
4,1,0,34,1,2,8.5
4,0,0,30,0,2,7.5
4,1,1,41,2,2,10.25
4,0,0,23,0,2,5.75
4,2,1,50,3,0,12.5
4,0,0,12,0,1,3
1,0,0,11,0,1,11
4,1,0,30,1,2,7.5
4,0,0,20,0,1,5
4,0,0,34,0,1,8.5
3,5,0,31,5,2,10.33
4,6,0,36,6,3,9
4,5,2,41,7,0,10.25
2,0,0,18,0,0,9
2,1,0,23,1,0,11.5
2,2,0,21,2,0,10.5
4,1,0,36,1,0,9
4,0,0,28,0,2,7
4,0,0,34,0,1,8.5
1,0,0,3,0,0,3
3,0,1,15,1,1,5
3,0,0,29,0,0,9.67
3,0,0,25,0,1,8.33
2,0,0,8,0,1,4
4,0,0,46,0,1,11.5
2,0,0,12,0,0,6
4,0,0,31,0,0,7.75
4,0,3,45,3,0,11.25
3,0,0,13,0,1,4.33
3,0,0,23,0,1,7.67
4,1,0,41,1,1,10.25
4,0,0,20,0,2,5
4,0,0,29,0,4,7.25
4,6,0,54,6,1,13.5
4,0,0,21,0,1,5.25
2,0,0,16,0,1,8
2,0,0,11,0,0,5.5
4,3,0,36,3,0,9
2,0,0,27,0,0,13.5
4,0,0,22,0,1,5.5
4,1,0,23,1,1,5.75
2,0,0,25,0,0,12.5
4,1,0,31,1,1,7.75
4,1,0,34,1,1,8.5
3,1,0,23,1,1,7.67
3,0,0,24,0,0,8
4,0,0,43,0,3,10.75
2,2,0,16,2,2,8
3,1,0,14,1,0,4.67
1,1,0,9,1,0,9
4,0,0,28,0,1,7
4,1,1,33,2,2,8.25
1,0,0,10,0,0,10
4,1,0,42,1,0,10.5
3,2,0,23,2,0,7.67
4,3,0,30,3,1,7.5
3,0,0,23,0,0,7.67
2,1,0,11,1,0,5.5
3,1,0,9,1,2,3
2,1,1,20,2,0,10
4,0,0,21,0,2,5.25
2,0,0,12,0,0,6
4,1,0,30,1,0,7.5
1,0,0,5,0,0,5
4,0,0,25,0,0,6.25
3,0,0,19,0,1,6.33
4,2,0,30,2,0,7.5
4,0,0,18,0,2,4.5
4,2,0,31,2,1,7.75
4,1,0,23,1,3,5.75
4,0,0,30,0,2,7.5
3,1,0,22,1,1,7.33
4,0,0,43,0,1,10.75
1,0,0,13,0,0,13
4,2,0,49,2,0,12.25
4,0,0,44,0,2,11
2,1,0,33,1,0,16.5
2,2,1,26,3,1,13
3,2,1,28,3,0,9.33
2,0,0,18,0,0,9
4,3,1,40,4,1,10
2,1,0,15,1,1,7.5
4,1,0,21,1,1,5.25
4,0,0,27,0,1,6.75
2,0,0,25,0,0,12.5
4,2,0,38,2,1,9.5
4,2,0,38,2,0,9.5
2,0,0,14,0,0,7
4,0,0,38,0,1,9.5
2,0,0,20,0,0,10
4,0,0,35,0,1,8.75
3,1,0,17,1,4,5.67
4,0,0,26,0,1,6.5
1,0,0,10,0,0,10
4,2,0,39,2,2,9.75
4,0,0,27,0,2,6.75
4,0,0,29,0,0,7.25
4,0,0,17,0,1,4.25
4,1,0,33,1,3,8.25
2,0,0,22,0,0,11
4,0,0,37,0,0,9.25
4,0,0,41,0,1,10.25
4,1,0,33,1,1,8.25
4,0,0,25,0,4,6.25
3,0,0,26,0,1,8.67
4,0,0,19,0,1,4.75
2,2,0,22,2,0,11
4,1,0,26,1,1,6.5
4,0,0,36,0,1,9
2,1,0,20,1,0,10
1,0,0,5,0,0,5
4,1,0,32,1,0,8
3,0,0,30,0,1,10
2,0,0,12,0,0,6
4,0,0,33,0,0,8.25
2,0,0,21,0,0,10.5
4,0,0,29,0,1,7.25
4,1,0,59,1,0,14.75
4,1,0,33,1,4,8.25
4,3,0,35,3,0,8.75
4,7,0,50,7,0,12.5
4,1,0,28,1,2,7
3,2,0,37,2,0,12.33
4,0,0,27,0,3,6.75
4,5,0,39,5,1,9.75
1,0,0,9,0,0,9
4,3,2,43,5,1,10.75
4,3,0,35,3,1,8.75
3,0,0,21,0,0,7
4,2,0,30,2,2,7.5
4,5,0,27,5,2,6.75
4,0,0,38,0,1,9.5
4,3,0,18,3,2,4.5
1,0,0,9,0,0,9
4,0,0,22,0,0,5.5
3,2,0,33,2,0,11
3,0,0,18,0,2,6
4,0,0,30,0,1,7.5
1,0,0,10,0,0,10
4,1,0,30,1,1,7.5
4,2,0,30,2,2,7.5
4,0,0,41,0,1,10.25
1,0,0,15,0,0,15
4,1,1,33,2,1,8.25
4,3,0,25,3,1,6.25
3,0,0,44,0,1,14.67
4,1,0,34,1,1,8.5
3,0,0,35,0,1,11.67
4,0,0,41,0,0,10.25
3,0,0,20,0,1,6.67
3,0,0,31,0,1,10.33
1,0,0,13,0,0,13
2,0,0,13,0,0,6.5
1,0,1,14,1,1,14
1,0,1,6,1,1,6
1,0,0,6,0,1,6
4,1,0,26,1,0,6.5
4,0,0,31,0,2,7.75
1,0,0,15,0,0,15
4,0,0,38,0,0,9.5
4,0,1,40,1,1,10
2,0,0,18,0,0,9
3,2,0,24,2,1,8
1,0,0,14,0,0,14
3,0,0,24,0,0,8
1,0,0,5,0,0,5
1,1,0,9,1,1,9
2,0,0,18,0,1,9
1,0,0,7,0,1,7
4,1,0,46,1,1,11.5
